epoch,accuracy,loss,val_accuracy,val_loss
18,0.9285714030265808,0.2881969213485718,0.3494623601436615,11.970267295837402
19,0.9407008290290833,0.2271254062652588,0.36021506786346436,8.471060752868652
20,0.9393531084060669,0.2227914184331894,0.5913978219032288,3.181298017501831
21,0.9420484900474548,0.21397161483764648,0.3709677457809448,10.924543380737305
22,0.9609164595603943,0.12066201120615005,0.4677419364452362,7.475918769836426
23,0.9501347541809082,0.16181151568889618,0.801075279712677,1.6402355432510376
24,0.9555255770683289,0.1686742901802063,0.774193525314331,3.301560878753662
25,0.9595687389373779,0.13958384096622467,0.8387096524238586,1.733290672302246
26,0.9501347541809082,0.21091331541538239,0.7473118305206299,2.3771274089813232
27,0.9285714030265808,0.33661961555480957,0.9892473220825195,0.05902573838829994
28,0.9514824748039246,0.1557304412126541,0.8494623899459839,1.1301466226577759
29,0.9380053877830505,0.26855599880218506,0.9516128897666931,0.1349477618932724
0,0.8962264060974121,0.5971174836158752,0.7580645084381104,3.2346036434173584
1,0.8760107755661011,0.7961484789848328,0.6612903475761414,4.242366790771484
2,0.9231805801391602,0.4942081868648529,0.9032257795333862,0.7084681987762451
3,0.9258760213851929,0.3911956250667572,0.7365591526031494,1.826183795928955
4,0.9083557724952698,0.5052380561828613,0.9408602118492126,0.8064553737640381
5,0.9110512137413025,0.47944438457489014,0.8709677457809448,1.2515820264816284
6,0.9285714030265808,0.37118667364120483,0.8118279576301575,1.6456142663955688
7,0.9218328595161438,0.34752386808395386,0.7204301357269287,2.9058775901794434
8,0.9218328595161438,0.40345674753189087,0.9462365508079529,0.3558485507965088
9,0.9285714030265808,0.24706171452999115,0.7473118305206299,2.2599151134490967
10,0.9460916519165039,0.2773391306400299,0.6559139490127563,5.4164323806762695
11,0.9380053877830505,0.33399859070777893,0.8924731016159058,0.7729560136795044
12,0.9191374778747559,0.37515679001808167,0.9408602118492126,0.15278543531894684
13,0.8881401419639587,0.534887433052063,0.7580645084381104,2.176945447921753
14,0.9016172289848328,0.7207385897636414,0.37634408473968506,26.465002059936523
15,0.9177897572517395,0.43582993745803833,0.3978494703769684,19.99675178527832
16,0.9272237420082092,0.3132099509239197,0.19354838132858276,43.52886962890625
17,0.8409703373908997,1.0410034656524658,0.4139784872531891,29.195920944213867
18,0.8881401419639587,0.6454102993011475,0.3870967626571655,17.979427337646484
19,0.9123989343643188,0.5253538489341736,0.46236559748649597,12.01075267791748
20,0.9245283007621765,0.509903609752655,0.29032257199287415,20.219133377075195
21,0.9137466549873352,0.47927865386009216,0.6397849321365356,7.133913993835449
22,0.8840970396995544,0.8047561049461365,0.7096773982048035,10.573580741882324
23,0.9487870335578918,0.38420820236206055,0.8333333134651184,2.1108388900756836
24,0.9568732976913452,0.25943705439567566,0.7580645084381104,3.725123643875122
25,0.9380053877830505,0.36332467198371887,0.5107526779174805,10.032157897949219
26,0.9528301954269409,0.2458130270242691,0.7849462628364563,1.6276179552078247
